06/10/2021,10:23:11.965,2350.73,2351.02,118.800000,0.191450,13.900000,9.241700,0.000000,59.989000,22.740000,0.611100,1.480021,1.400084,2349.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 100 Seconds.... 0.250 ,119.455556,56.800000,57.266667,71.600000,67.600000,0.000000,3.069716,26.640000,-0.052000,0.115000,0.000000,25.613216,8.349570,57.574234,0.000000,0.000000,0.000000,7.048353,151.893631,3.076137,0.000000,0.000000,0.000000,120.800000,119.500000,119.200000,119.033333,119.000000,119.200000,66.900000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.240000,0.384000,0.381000,403.897393,439429.762675,414.518000,NatG-1,
06/10/2021,10:23:43.963,2382.73,2383.01,119.050000,0.191900,13.960000,9.365400,0.000000,59.990000,22.850000,0.611200,1.480719,1.399748,2381.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 68 Seconds.... 0.250 ,119.544444,56.400000,57.000000,71.600000,67.600000,0.000000,3.073646,26.770000,-0.096000,0.117000,-0.001000,25.643446,8.349423,57.361942,0.000000,0.000000,0.000000,7.050733,151.898911,3.079768,0.000000,0.000000,0.000000,120.900000,119.666667,119.200000,119.100000,119.100000,119.300000,69.300000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.391000,0.387000,410.257982,439432.942969,414.521000,NatG-1,
06/10/2021,10:23:44.966,2383.73,2384.02,119.030000,0.191860,13.960000,9.369300,0.000000,59.990000,22.840000,0.611200,1.480507,1.399395,2382.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 67 Seconds.... 0.250 ,119.538889,56.333333,57.000000,71.600000,67.600000,0.000000,3.072095,26.770000,-0.092000,0.112000,-0.001000,25.652479,8.349452,57.332550,0.000000,0.000000,0.000000,7.047279,151.899429,3.080853,0.000000,0.000000,0.000000,120.900000,119.633333,119.200000,119.100000,119.100000,119.300000,69.500000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.260000,0.394000,0.387000,410.257982,439432.942969,414.521000,NatG-1,
06/10/2021,10:23:45.966,2384.73,2385.02,119.000000,0.191790,13.950000,9.373200,0.000000,59.988000,22.820000,0.611200,1.482090,1.399748,2383.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 66 Seconds.... 0.251 ,119.544444,56.266667,57.000000,71.600000,67.600000,0.000000,3.071220,26.890000,-0.087000,0.105000,-0.001000,25.631332,8.349460,57.315914,0.000000,0.000000,0.000000,7.046706,151.899780,3.078313,0.000000,0.000000,0.000000,120.900000,119.666667,119.200000,119.100000,119.100000,119.300000,69.700000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.394000,0.387000,410.257982,439432.942969,414.521000,NatG-1,
06/10/2021,10:23:46.967,2385.73,2386.02,118.980000,0.191770,13.950000,9.377000,0.000000,59.987000,22.820000,0.611200,1.480680,1.399479,2384.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 65 Seconds.... 0.499 ,119.550000,56.300000,57.000000,71.600000,67.600000,0.000000,3.071763,26.670000,-0.082000,0.094000,-0.001000,25.660116,8.349459,57.304749,0.000000,0.000000,0.000000,7.047801,151.899918,3.081770,0.000000,0.000000,0.000000,120.900000,119.666667,119.233333,119.100000,119.100000,119.300000,69.800000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.387000,0.384000,407.077688,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:47.964,2386.73,2387.01,119.000000,0.191790,13.950000,9.380900,0.000000,59.986000,22.820000,0.611200,1.480630,1.399244,2385.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 64 Seconds.... 0.250 ,119.550000,56.400000,57.000000,71.633333,67.600000,0.000000,3.071698,26.710000,-0.075000,0.089000,-0.001000,25.650354,8.349534,57.297100,0.000000,0.000000,0.000000,7.046242,151.899643,3.080611,0.000000,0.000000,0.000000,120.900000,119.666667,119.233333,119.100000,119.100000,119.300000,69.900000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.260000,0.391000,0.384000,407.077688,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:48.965,2387.73,2388.02,119.040000,0.191870,13.960000,9.384800,0.000000,59.986000,22.840000,0.611200,1.480429,1.399530,2386.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 63 Seconds.... 0.250 ,119.555556,56.666667,56.966667,71.666667,67.600000,0.000000,3.072606,26.810000,-0.069000,0.081000,-0.001000,25.656038,8.349550,57.293575,0.000000,0.000000,0.000000,7.047807,151.899185,3.081306,0.000000,0.000000,0.000000,120.900000,119.666667,119.266667,119.100000,119.100000,119.300000,70.100000,68.000000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.260000,0.391000,0.387000,410.257982,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:49.973,2388.73,2389.02,119.080000,0.191960,13.970000,9.388700,0.000000,59.986000,22.860000,0.611200,1.480569,1.399059,2387.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 62 Seconds.... 0.250 ,119.555556,56.733333,56.933333,71.700000,67.600000,0.000000,3.072175,26.680000,-0.062000,0.072000,-0.001000,25.646681,8.349809,57.263035,0.000000,0.000000,0.000000,7.048995,151.899384,3.080195,0.000000,0.000000,0.000000,120.900000,119.666667,119.266667,119.100000,119.100000,119.300000,70.500000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.394000,0.387000,410.257982,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:50.966,2389.73,2390.02,119.040000,0.191890,13.960000,9.392600,0.000000,59.984000,22.840000,0.611200,1.481213,1.399530,2388.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 61 Seconds.... 0.500 ,119.566667,56.733333,56.900000,71.666667,67.600000,0.000000,3.073664,26.720000,-0.053000,0.061000,0.000000,25.687744,8.349755,57.255623,0.000000,0.000000,0.000000,7.049954,151.900314,3.085114,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.300000,70.300000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.394000,0.387000,410.257982,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:51.963,2390.73,2391.01,119.050000,0.191900,13.960000,9.396400,0.000000,59.985000,22.850000,0.611200,1.481032,1.399748,2389.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 60 Seconds.... 0.249 ,119.561111,56.533333,56.900000,71.666667,67.600000,0.000000,3.071602,26.820000,-0.045000,0.052000,0.000000,25.603371,8.349717,57.256973,0.000000,0.000000,0.000000,7.049807,151.900223,3.074981,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.300000,70.600000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.260000,0.394000,0.387000,410.257982,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:52.968,2391.73,2392.02,119.050000,0.191910,13.960000,9.400300,0.000000,59.986000,22.850000,0.611200,1.480121,1.400252,2390.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 59 Seconds.... 0.251 ,119.555556,56.433333,56.900000,71.666667,67.600000,0.000000,3.071147,26.620000,-0.037000,0.043000,0.000000,25.638294,8.349717,57.242455,0.000000,0.000000,0.000000,7.049260,151.900604,3.079175,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.266667,70.600000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.394000,0.387000,410.257982,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:53.963,2392.73,2393.01,119.050000,0.191890,13.960000,9.404200,0.000000,59.985000,22.840000,0.611200,1.480484,1.399748,2391.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 58 Seconds.... 0.500 ,119.550000,56.400000,56.900000,71.700000,67.600000,0.000000,3.069164,26.810000,-0.028000,0.032000,0.000000,25.637371,8.349609,57.215946,0.000000,0.000000,0.000000,7.048981,151.901413,3.079077,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.233333,70.800000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:54.970,2393.73,2394.02,119.050000,0.191890,13.960000,9.408100,0.000000,59.987000,22.840000,0.611200,1.482255,1.399160,2392.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 57 Seconds.... 0.249 ,119.555556,56.333333,56.900000,71.700000,67.600000,0.000000,3.069893,26.720000,-0.020000,0.024000,0.000000,25.621613,8.349468,57.191841,0.000000,0.000000,0.000000,7.049994,151.902084,3.077185,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.233333,70.900000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439434.003067,414.522000,NatG-1,
06/10/2021,10:23:55.967,2394.73,2395.02,119.050000,0.191890,13.960000,9.412000,0.000000,59.987000,22.840000,0.611200,1.481213,1.399748,2393.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 56 Seconds.... 0.250 ,119.555556,56.266667,56.900000,71.700000,67.600000,0.000000,3.069560,26.830000,-0.014000,0.014000,0.000000,25.626513,8.349505,57.185925,0.000000,0.000000,0.000000,7.046865,151.901535,3.077773,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.233333,71.000000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.401000,0.394000,417.678669,439435.063166,414.523000,NatG-1,
06/10/2021,10:23:56.965,2395.73,2396.02,118.930000,0.191640,13.930000,9.415800,0.000000,59.987000,22.790000,0.611200,1.480850,1.399563,2394.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 55 Seconds.... 0.250 ,119.555556,56.200000,56.866667,71.700000,67.600000,0.000000,3.070998,26.670000,-0.007000,0.005000,0.000000,25.673872,8.349600,57.174675,0.000000,0.000000,0.000000,7.050198,151.900787,3.083461,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.233333,71.000000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.399000,72.270000,0.397000,0.391000,414.498375,439435.063166,414.523000,NatG-1,
06/10/2021,10:23:57.967,2396.73,2397.02,119.010000,0.191800,13.950000,9.419700,0.000000,59.985000,22.830000,0.611200,1.480240,1.399630,2395.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 54 Seconds.... 0.250 ,119.555556,56.200000,56.833333,71.700000,67.600000,0.000000,3.072003,26.750000,0.002000,-0.008000,0.000000,25.648277,8.349884,57.170933,0.000000,0.000000,0.000000,7.049745,151.898880,3.080387,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.233333,70.900000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.399000,72.270000,0.394000,0.387000,410.257982,439435.063166,414.523000,NatG-1,
06/10/2021,10:23:58.964,2397.73,2398.01,119.050000,0.191870,13.960000,9.423600,0.000000,59.987000,22.840000,0.611200,1.480638,1.399160,2396.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 53 Seconds.... 0.499 ,119.550000,56.233333,56.800000,71.700000,67.600000,0.000000,3.073285,26.640000,0.011000,-0.017000,0.000000,25.662569,8.350157,57.161201,0.000000,0.000000,0.000000,7.051884,151.898560,3.082104,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.233333,71.400000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439435.063166,414.523000,NatG-1,
06/10/2021,10:23:59.972,2398.73,2399.02,119.020000,0.191820,13.950000,9.427500,0.000000,59.986000,22.830000,0.611200,1.480607,1.399765,2397.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 52 Seconds.... 0.250 ,119.550000,56.333333,56.800000,71.700000,67.600000,0.000000,3.069864,26.600000,0.020000,-0.030000,0.000000,25.589596,8.350207,57.156044,0.000000,0.000000,0.000000,7.051106,151.899078,3.073339,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.233333,71.300000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.394000,0.387000,410.257982,439435.063166,414.523000,NatG-1,
06/10/2021,10:24:00.967,2399.73,2400.02,119.050000,0.191890,13.960000,9.431300,0.000000,59.985000,22.850000,0.611200,1.481317,1.399748,2398.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 51 Seconds.... 0.250 ,119.544444,56.433333,56.800000,71.700000,67.600000,0.000000,3.070299,26.770000,0.030000,-0.039000,0.000000,25.661560,8.350181,57.159489,0.000000,0.000000,0.000000,7.052155,151.899689,3.081982,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.200000,71.600000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439435.063166,414.523000,NatG-1,
06/10/2021,10:24:01.965,2400.73,2401.02,119.070000,0.191920,13.970000,9.435200,0.000000,59.988000,22.850000,0.611200,1.481503,1.399177,2399.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 50 Seconds.... 0.499 ,119.555556,56.500000,56.800000,71.700000,67.600000,0.000000,3.070506,26.740000,0.039000,-0.051000,0.000000,25.666201,8.350057,57.174179,0.000000,0.000000,0.000000,7.050425,151.899933,3.082540,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.233333,71.600000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.394000,0.387000,410.257982,439435.063166,414.523000,NatG-1,
06/10/2021,10:24:02.967,2401.73,2402.02,119.010000,0.191800,13.950000,9.439100,0.000000,59.986000,22.830000,0.611200,1.481074,1.400218,2400.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 49 Seconds.... 0.500 ,119.555556,56.466667,56.800000,71.700000,67.600000,0.000000,3.072709,26.780000,0.046000,-0.059000,0.000000,25.645317,8.350044,57.174660,0.000000,0.000000,0.000000,7.047893,151.900253,3.080032,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.266667,71.700000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.391000,0.387000,410.257982,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:03.967,2402.73,2403.02,119.060000,0.191900,13.970000,9.443000,0.000000,59.985000,22.850000,0.611200,1.480823,1.399294,2401.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 48 Seconds.... 0.249 ,119.561111,56.433333,56.800000,71.700000,67.600000,0.000000,3.073444,26.660000,0.058000,-0.066000,0.000000,25.677431,8.349983,57.181480,0.000000,0.000000,0.000000,7.048434,151.901123,3.083888,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.300000,72.000000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:04.971,2403.73,2404.02,119.030000,0.191840,13.960000,9.446900,0.000000,59.983000,22.830000,0.611200,1.480869,1.398387,2402.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 47 Seconds.... 0.250 ,119.561111,56.366667,56.833333,71.700000,67.600000,0.000000,3.074432,26.820000,0.070000,-0.074000,0.000000,25.689957,8.349668,57.180717,0.000000,0.000000,0.000000,7.049178,151.901962,3.085393,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.100000,119.100000,119.300000,72.100000,67.900000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.270000,0.397000,0.391000,414.498375,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:05.967,2404.73,2405.02,119.030000,0.191840,13.960000,9.450700,0.000000,59.982000,22.840000,0.611200,1.480348,1.399395,2403.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 46 Seconds.... 0.250 ,119.566667,56.366667,56.866667,71.700000,67.600000,0.000000,3.074680,26.780000,0.087000,-0.082000,0.000000,25.648798,8.349493,57.183735,0.000000,0.000000,0.000000,7.050067,151.902283,3.080450,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.300000,72.300000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.270000,0.397000,0.391000,414.498375,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:06.968,2405.73,2406.02,118.950000,0.191680,13.930000,9.454600,0.000000,59.981000,22.800000,0.611200,1.481271,1.399832,2404.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 45 Seconds.... 0.499 ,119.561111,56.366667,56.866667,71.700000,67.600000,0.000000,3.073564,26.790000,0.095000,-0.087000,0.001000,25.647873,8.349536,57.169739,0.000000,0.000000,0.000000,7.050241,151.902435,3.080338,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.100000,119.100000,119.266667,72.500000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.399000,72.270000,0.394000,0.387000,410.257982,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:07.966,2406.73,2407.02,119.010000,0.191810,13.950000,9.458500,0.000000,59.981000,22.830000,0.611200,1.481414,1.399882,2405.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 44 Seconds.... 0.249 ,119.566667,56.400000,56.833333,71.700000,67.600000,0.000000,3.072576,26.680000,0.105000,-0.094000,0.000000,25.666132,8.349606,57.156334,0.000000,0.000000,0.000000,7.051191,151.902298,3.082531,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.133333,119.100000,119.266667,72.700000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.399000,72.270000,0.394000,0.387000,410.257982,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:08.964,2407.73,2408.01,119.050000,0.191870,13.960000,9.462400,0.000000,59.981000,22.840000,0.611200,1.480429,1.399160,2406.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 43 Seconds.... 0.250 ,119.566667,56.433333,56.800000,71.700000,67.600000,0.000000,3.073717,26.770000,0.115000,-0.098000,0.000000,25.676205,8.349400,57.183025,0.000000,0.000000,0.000000,7.048318,151.901657,3.083741,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.166667,119.100000,119.266667,72.700000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.394000,0.387000,410.257982,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:09.967,2408.73,2409.02,119.030000,0.191840,13.960000,9.466200,0.000000,59.980000,22.830000,0.611200,1.480348,1.399395,2407.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 42 Seconds.... 0.500 ,119.577778,56.500000,56.800000,71.700000,67.600000,0.000000,3.074592,26.820000,0.123000,-0.103000,0.000000,25.668789,8.349298,57.193764,0.000000,0.000000,0.000000,7.049481,151.901184,3.082851,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.200000,119.100000,119.300000,72.400000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:10.964,2409.73,2410.01,119.040000,0.191850,13.960000,9.470100,0.000000,59.980000,22.840000,0.611200,1.480897,1.399278,2408.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 41 Seconds.... 0.250 ,119.577778,56.566667,56.800000,71.700000,67.600000,0.000000,3.075147,26.820000,0.133000,-0.106000,0.001000,25.679773,8.349228,57.202435,0.000000,0.000000,0.000000,7.048697,151.901062,3.084170,0.000000,0.000000,0.000000,120.900000,119.700000,119.266667,119.200000,119.100000,119.300000,72.300000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:11.967,2410.73,2411.02,119.050000,0.191860,13.960000,9.474000,0.000000,59.983000,22.840000,0.611200,1.481132,1.398824,2409.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 40 Seconds.... 0.250 ,119.594444,56.633333,56.766667,71.700000,67.600000,0.000000,3.074984,26.750000,0.140000,-0.110000,0.000000,25.673441,8.349195,57.205009,0.000000,0.000000,0.000000,7.049365,151.901093,3.083409,0.000000,0.000000,0.000000,120.900000,119.733333,119.300000,119.200000,119.133333,119.300000,71.800000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.401000,0.394000,417.678669,439436.123264,414.524000,NatG-1,
06/10/2021,10:24:12.967,2411.73,2412.02,119.040000,0.191850,13.960000,9.477900,0.000000,59.981000,22.840000,0.611200,1.480688,1.398437,2410.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 39 Seconds.... 0.500 ,119.600000,56.633333,56.733333,71.700000,67.600000,0.000000,3.076439,26.720000,0.148000,-0.111000,0.001000,25.705296,8.349307,57.190376,0.000000,0.000000,0.000000,7.049575,151.901245,3.087235,0.000000,0.000000,0.000000,120.900000,119.733333,119.300000,119.200000,119.166667,119.300000,71.600000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.270000,0.397000,0.391000,414.498375,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:13.968,2412.73,2413.02,119.080000,0.191930,13.970000,9.481700,0.000000,59.983000,22.860000,0.611200,1.482051,1.399395,2411.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 38 Seconds.... 0.250 ,119.605556,56.633333,56.700000,71.700000,67.600000,0.000000,3.074266,26.580000,0.156000,-0.110000,0.000000,25.624666,8.349425,57.176765,0.000000,0.000000,0.000000,7.050787,151.901611,3.077551,0.000000,0.000000,0.000000,120.900000,119.733333,119.300000,119.200000,119.200000,119.300000,71.400000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.270000,0.397000,0.391000,414.498375,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:14.967,2413.73,2414.02,119.040000,0.191830,13.960000,9.485600,0.000000,59.981000,22.830000,0.611200,1.480738,1.398774,2412.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 37 Seconds.... 0.500 ,119.600000,56.633333,56.700000,71.700000,67.600000,0.000000,3.075585,26.690000,0.162000,-0.109000,0.000000,25.705795,8.349482,57.170170,0.000000,0.000000,0.000000,7.051136,151.901260,3.087295,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.200000,119.200000,119.300000,70.800000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.401000,72.280000,0.397000,0.391000,414.498375,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:15.965,2414.73,2415.02,119.030000,0.191830,13.960000,9.489500,0.000000,59.981000,22.830000,0.611200,1.479800,1.399395,2413.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 36 Seconds.... 0.250 ,119.600000,56.666667,56.700000,71.700000,67.600000,0.000000,3.072131,26.690000,0.168000,-0.101000,0.001000,25.620817,8.349470,57.173103,0.000000,0.000000,0.000000,7.049555,151.901337,3.077089,0.000000,0.000000,0.000000,120.900000,119.700000,119.300000,119.200000,119.200000,119.300000,70.300000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.280000,0.401000,0.394000,417.678669,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:16.966,2415.73,2416.02,118.980000,0.191710,13.940000,9.493400,0.000000,59.982000,22.810000,0.611100,1.480726,1.399143,2414.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 35 Seconds.... 0.499 ,119.605556,56.700000,56.700000,71.700000,67.600000,0.000000,3.073621,26.520000,0.171000,-0.096000,0.001000,25.661833,8.349445,57.174271,0.000000,0.000000,0.000000,7.050154,151.901123,3.082015,0.000000,0.000000,0.000000,120.900000,119.733333,119.300000,119.200000,119.200000,119.300000,69.900000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.310000,0.920000,29.401000,72.280000,0.401000,0.394000,417.678669,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:17.966,2416.73,2417.02,119.020000,0.191800,13.950000,9.497200,0.000000,59.982000,22.830000,0.611200,1.482742,1.399009,2415.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 34 Seconds.... 0.500 ,119.605556,56.766667,56.700000,71.700000,67.600000,0.000000,3.072597,26.760000,0.175000,-0.086000,0.001000,25.681532,8.349568,57.159813,0.000000,0.000000,0.000000,7.050287,151.900696,3.084381,0.000000,0.000000,0.000000,120.900000,119.733333,119.300000,119.200000,119.200000,119.300000,69.100000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.280000,0.401000,0.394000,417.678669,439437.183362,414.525000,NatG-1,
06/10/2021,10:24:18.965,2417.73,2418.02,119.010000,0.191770,13.950000,9.501100,0.000000,59.981000,22.820000,0.611200,1.480680,1.399126,2416.000000,100.000000,58.158000,64.762500,0.000000,Testing Tank A - Purging for 33 Seconds.... 0.250 ,119.611111,56.800000,56.700000,71.700000,67.600000,0.000000,3.074620,26.600000,0.173000,-0.077000,0.000000,25.670666,8.349589,57.157135,0.000000,0.000000,0.000000,7.045297,151.900085,3.083076,0.000000,0.000000,0.000000,120.900000,119.766667,119.300000,119.200000,119.200000,119.300000,68.200000,67.800000,0,0,0,0,0,1060.098,1381.758,0.589,93.811,5.535,0.367,30.320000,0.920000,29.400000,72.280000,0.401000,0.394000,417.678669,439437.183362,414.525000,NatG-1,
